category,messageId,originalTimestamp,anonymousId,name,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,traits,button_name,location,email,input_value,input_num,input_name,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,search_text,event_type
,ajs-next-1764984237953-c0a3ba11-427e-43fe-a5f4-f84f3f08f105,2025-12-06 01:23:57.953000+00:00,fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,,1746827109704x963221719337950200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,"1743549178851x847080663521240200, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1764984255093-e91d83ae-da2d-4c16-80e9-ca4f2c94f370,2025-12-06 01:24:15.093000+00:00,fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,,1746827109704x963221719337950200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,1753982403438x535213824960417500,true,,,main_list,,,,,,,,,,,,,,,,,impression
search,ajs-next-1764984254482-f7a69e23-e91d-43ae-9a2d-ec1600e9ca4f,2025-12-06 01:24:14.482000+00:00,fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,search,1746827109704x963221719337950200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,search,search,,,,,,,,,,,,,,,,,,,,,,page
search,ajs-next-1764984244435-70a7b9e0-254f-4664-b29c-9b5ff7a69e23,2025-12-06 01:24:04.435000+00:00,fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,search,1746827109704x963221719337950200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,,,,,,,,,,,,,,,,page
Finance,ajs-next-1764984254166-9b5ff7a6-9e23-491d-83ae-da2dec1600e9,2025-12-06 01:24:14.166000+00:00,fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,,1746827109704x963221719337950200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,main_search,,,,,,,,,,,,,,,,,search
,ajs-next-1764984245047-254f7664-329c-4b5f-b7a6-9e23e91d83ae,2025-12-06 01:24:05.047000+00:00,fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,,1746827109704x963221719337950200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,1743547621069x279645472884266780,true,,,main_list,,,,,,,,,,,,,,,,,impression
index,ajs-next-1764984237507-386e1770-c0a3-4a11-827e-b3fe65f4f84f,2025-12-06 01:23:57.507000+00:00,fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,index,1746827109704x963221719337950200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1764984237952-1770c0a3-ba11-427e-b3fe-65f4f84f3f08,2025-12-06 01:23:57.952000+00:00,fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,,1746827109704x963221719337950200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,"1743549178851x847080663521240200, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1764984245352-7664329c-9b5f-47a6-9e23-e91d83aeda2d,2025-12-06 01:24:05.352000+00:00,fe9ede5f-0b62-48f5-8471-7deb6bbb3f83,,1746827109704x963221719337950200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,"1752717497153x537286585580736960, 1747170561218x640297169073643000, 1764342295066x618134664283571500, 1761930377989x951815782791809400, 1744319857648x144922844539837200, 1758568877707x715638242996164100, 1757437593796x460281345015416640, 1763509156539x144450665564595840, 1747183179554x540122160625888100, 1744740154739x566945822952470660, 1753465897836x101289632151690960, 1747163465846x476237095610093000, 1747827548541x313848517899538500, 1758120880051x675194275556497400, 1755621956288x571897163769246900, 1750436264420x989591292213482400, 1747185390251x665604546429507900, 1745533127765x291393362647413700, 1763305551668x997299018011994600, 1754941249648x796792188496967000, 1746827109704x963221719337950200, 1757355028996x505189727810192200, 1750783679107x801419812763124500, 1747594874125x270237571814453630, 1744643921578x315333816253624100, 1751319669665x621437589169731200, 1744579851707x640487742075829500, 1758147388607x898014240790697700, 1763148950401x545361905340972600, 1745528732739x896561533370513300, 1755271286521x378031808974615550, 1754624056001x759184470890143000, 1760458225389x690604949380638100, 1757720364741x595714121363069200, 1744736810207x919925185055488400, 1746631267951x741803061642879500, 1761044854709x307607562836745150, 1744335958024x226211831616957250, 1764711530894x480989914892320700, 1759930025997x126109694575208930, 1757438153395x416809556103947500, 1747848709032x210920410073364830, 1748389292320x918627677903932400, 1744282156200x727555159743162000, 1749742920378x965836759111504900, 1753982403438x535213824960417500, 1750785338983x949958887494882000, 1764781838221x716772635359430500, 1754081360962x724252535884739300, 1751744301621x758526182685981300, 1744398484109x785674167096991400, 1749580724532x760028975589297300, 1748365021326x105262688542451250, 1754084205128x675147807630683600, 1763408145585x201322720695875870, 1744134674881x127285411168640110, 1751402056748x637551618886434600, 1749173974503x736079030141835600, 1747184079669x994211808429350800, 1752182630575x854371423894944000, 1744748222708x779656090283929300, 1754949567759x639105313824555300, 1747415704843x665338483592092500, 1762957766158x632118084948257900, 1743547361284x291138005899707260, 1764893879099x465248075524681500, 1758312173588x895819358343598700, 1750784029587x963255839088365200, 1745273541628x945470626229355500, 1747398900475x598159844147748100, 1747216018889x770977089491677400, 1755533063776x956164571796881400, 1752687366861x422755081931784260, 1753909381745x872991521395046100, 1763672237927x725969385673238800, 1753374338412x209529915103450200, 1746765568691x979794717919274100, 1746938798847x931997689495082400, 1761919898226x928695665795906700, 1764963280733x431041418968701760, 1747420152884x437771544876149700, 1746467711533x453074785848415400, 1744737250347x219277345743008400, 1762271200864x775090106640580500, 1751224250248x539537516841198200, 1763255155587x707008769292458900, 1750423781412x480534435350699700, 1750784475796x702583457937545900, 1753985929691x853149258569598100, 1751425811600x127124815802215140, 1747221865162x703532834449508000, 1746635677548x343522492232585660, 1760118921086x941497076227920600, 1761762460002x434978052003146300, 1759153763139x433792388290277000, 1744175271939x575064790204550460, 1746855895334x711816173120128000, 1761762406893x958878656538368500, 1743549178851x847080663521240200, 1749068120323x412920063824988600, 1747165674437x491901038958021200, 1762889659042x996969350831174300, 1744743906400x631087870982087000, 1745597587022x519433479989605000, 1746548006831x128230088489826860, 1744391553368x301043576290850300, 1744157592334x292550965261606100, 1759423986281x805514757919405700, 1744907031541x119079844893356540, 1753911193017x504194995643152640, 1757369121056x350487849823425600, 1750783674403x491887953737125700, 1746843461447x686795565273950000, 1747864432460x772931238395911000, 1744760380914x558772773612561600, 1744260813114x505427712482621440, 1754505203290x671062062407191900, 1749057953945x756346430245684600, 1754927931120x470668069008822300, 1743547621069x279645472884266780, 1744397288473x909294892772270800, 1748581534531x956271769254002200, 1762364811793x796217509980630800, 1751749348389x952656707958261400, 1744751205492x235134337285239230, 1763569204895x378265538177280400, 1753135741395x558904608479141570",false,,,,,,,,,,,,,,,,,,,,impression
about_us,ajs-next-1764994065573-780e9b5b-186a-4e1e-aab2-651bfc1f02ff,2025-12-06 04:07:45.573000+00:00,0e9b5b18-6ade-4e6a-b265-1bfc1f02ff4c,about_us,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1763989083478x326340789811758700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1763989083478x326340789811758700,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/about_us/1763989083478x326340789811758700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1763989083478x326340789811758700,about_us,about_us,,,,,,,,,,,,,,,,,,,,,,page
how_it_works,ajs-next-1764998175883-cbea7d9f-8a2f-40b0-ae5c-042062e44870,2025-12-06 05:16:15.883000+00:00,ea7d9f8a-2fe0-40ee-9c04-2062e4487093,how_it_works,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1763401349753x958236750658337800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1763401349753x958236750658337800,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/how_it_works/1763401349753x958236750658337800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1763401349753x958236750658337800,how_it_works,how_it_works,,,,,,,,,,,,,,,,,,,,,,page
start,ajs-next-1765001980440-e9aab819-b1de-437c-9727-3e8b2a15f879,2025-12-06 06:19:40.440000+00:00,aab819b1-ded3-4c97-a73e-8b2a15f87944,start,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1765002007715-19b1ded3-7c97-473e-8b2a-15f87944171d,2025-12-06 06:20:07.715000+00:00,aab819b1-ded3-4c97-a73e-8b2a15f87944,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,,,sign_up,,ordomelchisedechsales@gmail.com,,,,,,,,,,,,,,,,button_click
,ajs-next-1765002008904-ded37c97-273e-4b2a-95f8-7944171dc8c5,2025-12-06 06:20:08.904000+00:00,aab819b1-ded3-4c97-a73e-8b2a15f87944,,1765001972595x338020444395840100,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,,"{'business_id': '1765001972595x338020444395840100', 'email': 'ordomelchisedechsales@gmail.com'}",,,,,,,,,,,,,,,,,,,identify
dashboard,ajs-next-1765002010235-f1c301e4-89c9-42f6-bf51-de6e455893c9,2025-12-06 06:20:10.235000+00:00,aab819b1-ded3-4c97-a73e-8b2a15f87944,dashboard,1765001972595x338020444395840100,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,dashboard,dashboard,1765001972595x338020444395840100,,,,,,,,,,,,,,,,,,,,,page
start,ajs-next-1765002017476-ca6f8ef7-9f6b-4488-9c60-6d8dc8914693,2025-12-06 06:20:17.476000+00:00,6f8ef79f-6bf4-485c-a06d-8dc8914693ff,start,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",/start,https://www.google.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Chromium', 'version': '131'}, {'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '131'}]",True,Android,/start,https://www.google.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1765002010219-72eef1c3-01e4-49c9-a2f6-ff51de6e4558,2025-12-06 06:20:10.218000+00:00,aab819b1-ded3-4c97-a73e-8b2a15f87944,,1765001972595x338020444395840100,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",True,Android,,,,,,,,,,"{'business_id': '1765001972595x338020444395840100', 'email': 'ordomelchisedechsales@gmail.com', 'is_logged_in': True}",,,,,,,,,,,,,,,,,,,identify
