name,originalTimestamp,userId,messageId,anonymousId,category,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,business_id,category_properties,name_properties,button_name,userAgentData.brands,userAgentData.mobile,userAgentData.platform,location,sponsored_listing,search_text,city,parish,email,properties,traits,input_num,input_name,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,event_type
,2026-01-30 07:01:39.319000+00:00,,ajs-next-1769756499319-df459cfa-a486-45f5-8457-7e421ae91126,f16f9a55-bc7e-4592-9052-b480af4dc78d,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,,,,,,1753982403438x535213824960417500,,,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,macOS,main_list,true,,,,,,,,,,,,,,,,,,impression
index,2026-01-30 07:01:04.018000+00:00,,ajs-next-1769756464018-af8dc027-bb4e-481e-983f-161f5a5c2b8a,f16f9a55-bc7e-4592-9052-b480af4dc78d,index,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,macOS,,,,,,,,,,,,,,,,,,,,page
,2026-01-30 07:01:38.101000+00:00,,ajs-next-1769756498101-9ecb7e6b-4863-4972-9f45-9cfaa486d5f5,f16f9a55-bc7e-4592-9052-b480af4dc78d,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,,,,,,,,search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,macOS,,,,,,,,,,,,,,,,,,,,button_click
search,2026-01-30 07:01:15.683000+00:00,,ajs-next-1769756475683-f28b49e0-7f89-4630-9ecb-7e6b48633972,f16f9a55-bc7e-4592-9052-b480af4dc78d,search,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,search,search,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,macOS,,,,,,,,,,,,,,,,,,,,page
,2026-01-30 07:01:13.805000+00:00,,ajs-next-1769756473805-381e983f-161f-4a5c-ab8a-cf9109fb17a7,f16f9a55-bc7e-4592-9052-b480af4dc78d,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,Marketing/B2B,,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,macOS,,,,,,,,,,,,,,,,,,,,search
business_profile,2026-01-30 07:01:53.904000+00:00,,ajs-next-1769756513904-493ebf14-c9cc-475c-a50c-a3517fd8d5a3,f16f9a55-bc7e-4592-9052-b480af4dc78d,profile,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/business_profile/principle-accounting-llc-1746827109704x963221719337950200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/principle-accounting-llc-1746827109704x963221719337950200,/business_profile/principle-accounting-llc-1746827109704x963221719337950200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/principle-accounting-llc-1746827109704x963221719337950200,1746827109704x963221719337950200,profile,business_profile,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,macOS,,,,,,,,,,,,,,,,,,,,page
,2026-01-30 07:00:56.266000+00:00,,ajs-next-1769756456266-331b80b1-64dd-4992-bf2e-d75cc698536a,f16f9a55-bc7e-4592-9052-b480af4dc78d,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,macOS,,,print,,,,,,,,,,,,,,,,,search
start,2026-01-30 08:51:49.200000+00:00,,ajs-next-1769763109200-683cae10-92e1-411a-a37f-1c88048a1157,3cae1092-e181-4a63-bf1c-88048a11570b,start,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,,,,,,,,,,,,,,,,,page
start,2026-01-30 11:30:28.077000+00:00,,ajs-next-1769772628077-4b81c55e-dbf2-44ad-8fe5-4b4e03a90174,81c55edb-f2e4-4dcf-a54b-4e03a901744c,start,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,,,,,,,,,,,,,,,,,page
business_profile,2026-01-30 18:51:04.039000+00:00,,ajs-next-1769799064040-e4c6bc54-4abf-41e7-9d2b-468fcee88477,36eba567-d59d-4830-8970-01c72f8a5720,profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,1744335958024x226211831616957250,profile,business_profile,,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,,,,,,,,,,,,,,,,,page
business_profile,2026-01-30 18:50:59.429000+00:00,,ajs-next-1769799059429-ce761ff7-651a-443e-979d-08d27570257c,36eba567-d59d-4830-8970-01c72f8a5720,profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,1753374338412x209529915103450200,profile,business_profile,,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,,,,,,,,,,,,,,,,,page
index,2026-01-30 18:50:50.128000+00:00,,ajs-next-1769799050128-e736eba5-67d5-4d88-b089-7001c72f8a57,36eba567-d59d-4830-8970-01c72f8a5720,index,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,,,,,,,,,,,,,,,,,page
,2026-01-30 18:50:50.351000+00:00,,ajs-next-1769799050351-a567d59d-8830-4970-81c7-2f8a57200371,36eba567-d59d-4830-8970-01c72f8a5720,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1743547621069x279645472884266780, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1750436264420x989591292213482400",,,,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,true,,,,,,,,,,,,,,,,,,impression
index,2026-01-30 21:16:35.764000+00:00,,ajs-next-1769807795765-71be3b35-5dae-4cd5-af3a-46e3a76549b2,c81192cd-f331-4e8f-8355-ad8ac9305d5b,index,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",True,Android,,,,,,,,,,,,,,,,,,,,page
search,2026-01-30 21:16:52.055000+00:00,,ajs-next-1769807812055-b54165f8-d433-4262-b22e-9ccd3a7c1c59,c81192cd-f331-4e8f-8355-ad8ac9305d5b,search,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",True,Android,,,,,,,,,,,,,,,,,,,,page
,2026-01-30 21:17:12.803000+00:00,,ajs-next-1769807832803-5c504ca2-e0e7-4d92-8f8a-dd7aaddbde59,c81192cd-f331-4e8f-8355-ad8ac9305d5b,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",True,Android,sidebar,true,,,,,,,,,,,,,,,,,,impression
,2026-01-30 21:17:13.437000+00:00,,ajs-next-1769807833437-e0e7fd92-cf8a-4d7a-addb-de59e057e6a4,c81192cd-f331-4e8f-8355-ad8ac9305d5b,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,"1745533127765x291393362647413700, 1747183179554x540122160625888100, 1768581853937x610498789092930300, 1764963280733x431041418968701760, 1753982403438x535213824960417500, 1750423781412x480534435350699700, 1768844277981x664142917381285000, 1768584016102x834619843946063900, 1744319857648x144922844539837200, 1743547621069x279645472884266780, 1747415704843x665338483592092500, 1758147388607x898014240790697700, 1757437593796x460281345015416640, 1754505203290x671062062407191900, 1757720364741x595714121363069200, 1768427614253x929508274229176300, 1747184079669x994211808429350800, 1747170561218x640297169073643000, 1747221865162x703532834449508000, 1747420152884x437771544876149700, 1762957766158x632118084948257900, 1747864432460x772931238395911000, 1744736810207x919925185055488400, 1750783674403x491887953737125700, 1751224250248x539537516841198200, 1744740154739x566945822952470660, 1744282156200x727555159743162000, 1751744301621x758526182685981300, 1759153763139x433792388290277000, 1749173974503x736079030141835600, 1750784029587x963255839088365200, 1762271200864x775090106640580500, 1753135741395x558904608479141570, 1744134674881x127285411168640110, 1751402056748x637551618886434600, 1750783679107x801419812763124500, 1758312173588x895819358343598700, 1748365021326x105262688542451250, 1768426055630x579798080961828200, 1754081360962x724252535884739300, 1744398484109x785674167096991400, 1763672237927x725969385673238800, 1754624056001x759184470890143000, 1762889659042x996969350831174300, 1746635677548x343522492232585660, 1751749348389x952656707958261400, 1750785338983x949958887494882000, 1755621956288x571897163769246900, 1746548006831x128230088489826860, 1763148950401x545361905340972600, 1768238584049x399775147114029200, 1752182630575x854371423894944000, 1764342295066x618134664283571500, 1746467711533x453074785848415400, 1747163465846x476237095610093000, 1749742920378x965836759111504900, 1769635123521x385801932800474700, 1760458225389x690604949380638100, 1748389292320x918627677903932400, 1763305551668x997299018011994600, 1744907031541x119079844893356540, 1744335958024x226211831616957250, 1764781838221x716772635359430500, 1763408145585x201322720695875870, 1754949567759x639105313824555300, 1747185390251x665604546429507900, 1763255155587x707008769292458900, 1765991015203x350068785849064760, 1744748222708x779656090283929300, 1749580724532x760028975589297300, 1750784475796x702583457937545900, 1753909381745x872991521395046100, 1766070455303x639821695383855700, 1745273541628x945470626229355500, 1755271286521x378031808974615550, 1757369121056x350487849823425600, 1763569204895x378265538177280400, 1754941249648x796792188496967000, 1751425811600x127124815802215140, 1746631267951x741803061642879500, 1744760380914x558772773612561600, 1744643921578x315333816253624100, 1746765568691x979794717919274100, 1769719058268x843927058977011000, 1761762406893x958878656538368500, 1750436264420x989591292213482400, 1749057953945x756346430245684600, 1746855895334x711816173120128000, 1744743906400x631087870982087000, 1747216018889x770977089491677400, 1747848709032x210920410073364830, 1755533063776x956164571796881400, 1759423986281x805514757919405700, 1746827109704x963221719337950200, 1757355028996x505189727810192200, 1744397288473x909294892772270800, 1746938798847x931997689495082400, 1761762460002x434978052003146300, 1752717497153x537286585580736960, 1744751205492x235134337285239230, 1753985929691x853149258569598100, 1762364811793x796217509980630800, 1765001972595x338020444395840100, 1745528732739x896561533370513300, 1744391553368x301043576290850300, 1747398900475x598159844147748100, 1747165674437x491901038958021200, 1760118921086x941497076227920600, 1753911193017x504194995643152640, 1747827548541x313848517899538500, 1761044854709x307607562836745150, 1751319669665x621437589169731200, 1752687366861x422755081931784260, 1765399408996x262641226191956400, 1763509156539x144450665564595840, 1747594874125x270237571814453630, 1743549178851x847080663521240200, 1766011883106x917993758751800300, 1748581534531x956271769254002200, 1746843461447x686795565273950000, 1754084205128x675147807630683600, 1764893879099x465248075524681500, 1744175271939x575064790204550460, 1744737250347x219277345743008400, 1757438153395x416809556103947500, 1744579851707x640487742075829500, 1761930377989x951815782791809400, 1758568877707x715638242996164100, 1764711530894x480989914892320700, 1753465897836x101289632151690960, 1754927931120x470668069008822300, 1745597587022x519433479989605000, 1761919898226x928695665795906700, 1744260813114x505427712482621440, 1744157592334x292550965261606100, 1753374338412x209529915103450200, 1759930025997x126109694575208930, 1758120880051x675194275556497400, 1749068120323x412920063824988600",,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",True,Android,,false,,,,,,,,,,,,,,,,,,impression
search,2026-01-30 21:18:22.051000+00:00,,ajs-next-1769807902051-de18563d-bf2d-4aeb-bdfd-0322f0fe5ab1,c81192cd-f331-4e8f-8355-ad8ac9305d5b,search,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",True,Android,,,,,,,,,,,,,,,,,,,,page
,2026-01-30 21:16:52.493000+00:00,,ajs-next-1769807812493-65f8d433-e262-422e-9ccd-3a7c1c599065,c81192cd-f331-4e8f-8355-ad8ac9305d5b,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",True,Android,sidebar,true,,,,,,,,,,,,,,,,,,impression
,2026-01-30 21:17:13.118000+00:00,,ajs-next-1769807833118-4ca2e0e7-fd92-4f8a-9d7a-addbde59e057,c81192cd-f331-4e8f-8355-ad8ac9305d5b,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,1752717497153x537286585580736960,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",True,Android,main_list,true,,,,,,,,,,,,,,,,,,impression
business_profile,2026-01-30 21:18:12.046000+00:00,,ajs-next-1769807892046-5e0c56a3-382e-4d96-b30f-6a855c3efd2d,c81192cd-f331-4e8f-8355-ad8ac9305d5b,profile,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/j-y-j-valdes-flooring-llc-1750783679107x801419812763124500,1750783679107x801419812763124500,profile,business_profile,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",True,Android,,,,,,,,,,,,,,,,,,,,page
